USER_ID ITEM_ID RATING TIMESTAMP
742895 21 1 1430168400
690976 0 1 1430168400
174789 10 1 1430168400
50235 0 1 1430168400
67591 0 1 1430168400
95863 0 1 1430168400
95863 10 1 1430168400
95863 11 1 1430168400
95863 15 1 1430168400
95863 21 1 1430168400
74811 0 1 1430168400
74811 15 1 1430168400
1219814 0 1 1430168400
1244879 2 1 1430168400
1244879 21 1 1430168400
1244806 0 1 1430168400
1244806 21 1 1430168400
1152134 0 1 1430168400
1195111 0 1 1430168400
1180485 0 1 1430168400
1335291 0 1 1430168400
1335291 21 1 1430168400
1374200 0 1 1430168400
1374200 21 1 1430168400
1272432 0 1 1430168400
1268450 2 1 1430168400
1268450 19 1 1430168400
1268450 20 1 1430168400
1268450 21 1 1430168400
1276958 0 1 1430168400
1314128 0 1 1430168400
1314128 21 1 1430168400
1315567 0 1 1430168400
1298747 0 1 1430168400
1309071 0 1 1430168400
1304553 0 1 1430168400
976396 0 1 1430168400
967094 0 1 1430168400
965896 0 1 1430168400
1011911 0 1 1430168400
1016313 0 1 1430168400
1016313 9 1 1430168400
1016313 10 1 1430168400
996656 0 1 1430168400
923943 0 1 1430168400
926558 0 1 1430168400
926558 4 1 1430168400
926558 16 1 1430168400
953292 0 1 1430168400
1121407 2 1 1430168400
1121407 21 1 1430168400
1141156 0 1 1430168400
1141156 9 1 1430168400
1139514 0 1 1430168400
1139514 21 1 1430168400
1135824 0 1 1430168400
1135824 21 1 1430168400
1036040 2 1 1430168400
1042609 0 1 1430168400
1065445 0 1 1430168400
1072424 2 1 1430168400
1072424 21 1 1430168400
1065445 0 1 1432760400
1072424 2 1 1432760400
1036040 2 1 1432760400
1042609 0 1 1432760400
1121407 2 1 1432760400
1121407 21 1 1432760400
1141156 0 1 1432760400
1141156 9 1 1432760400
1139514 0 1 1432760400
1139514 21 1 1432760400
1135824 0 1 1432760400
953292 0 1 1432760400
926558 0 1 1432760400
926558 4 1 1432760400
926558 16 1 1432760400
923943 0 1 1432760400
996656 0 1 1432760400
1016313 0 1 1432760400
1016313 9 1 1432760400
1016313 10 1 1432760400
1011911 0 1 1432760400
965896 0 1 1432760400
967094 0 1 1432760400
976396 0 1 1432760400
1309071 0 1 1432760400
1304553 0 1 1432760400
1315567 0 1 1432760400
1314128 0 1 1432760400
1314128 21 1 1432760400
1272432 0 1 1432760400
1276958 0 1 1432760400
1298747 0 1 1432760400
1374200 0 1 1432760400
1374200 21 1 1432760400
1335291 0 1 1432760400
1335291 21 1 1432760400
1180485 0 1 1432760400
1195111 0 1 1432760400
1152134 0 1 1432760400
1244879 2 1 1432760400
1244879 21 1 1432760400
1244806 0 1 1432760400
1244806 21 1 1432760400
1268450 2 1 1432760400
1268450 19 1 1432760400
1268450 20 1 1432760400
1268450 21 1 1432760400
1219814 0 1 1432760400
74811 0 1 1432760400
74811 15 1 1432760400
95863 0 1 1432760400
95863 10 1 1432760400
95863 11 1 1432760400
95863 15 1 1432760400
95863 21 1 1432760400
67591 0 1 1432760400
50235 0 1 1432760400
174789 10 1 1432760400
690976 0 1 1432760400
747790 0 1 1432760400
742895 0 1 1432760400
742895 5 1 1432760400
742895 9 1 1432760400
742895 10 1 1432760400
742895 15 1 1432760400
742895 17 1 1432760400
742895 21 1 1432760400
673197 0 1 1432760400
857094 0 1 1432760400
857094 6 1 1432760400
826208 0 1 1432760400
466505 0 1 1432760400
466505 5 1 1432760400
489048 0 1 1432760400
489048 5 1 1432760400
489048 15 1 1432760400
512318 0 1 1432760400
512318 5 1 1432760400
617375 0 1 1432760400
617375 5 1 1432760400
601505 0 1 1432760400
603581 0 1 1432760400
541543 0 1 1432760400
541543 5 1 1432760400
549346 5 1 1432760400
1065445 0 1 1435438800
1072424 2 1 1435438800
1036040 0 1 1435438800
1036040 19 1 1435438800
1036040 20 1 1435438800
1042609 0 1 1435438800
1121407 2 1 1435438800
1121407 21 1 1435438800
1141156 0 1 1435438800
1141156 9 1 1435438800
1141156 21 1 1435438800
1135824 0 1 1435438800
1135824 21 1 1435438800
1139514 0 1 1435438800
1139514 15 1 1435438800
1139514 21 1 1435438800
953292 0 1 1435438800
923943 0 1 1435438800
926558 0 1 1435438800
926558 4 1 1435438800
926558 16 1 1435438800
996656 0 1 1435438800
1011911 0 1 1435438800
1016313 0 1 1435438800
1016313 9 1 1435438800
1016313 10 1 1435438800
965896 0 1 1435438800
967094 0 1 1435438800
976396 0 1 1435438800
1309071 0 1 1435438800
1314128 0 1 1435438800
1314128 21 1 1435438800
1304553 0 1 1435438800
1315567 0 1 1435438800
1276958 0 1 1435438800
1298747 0 1 1435438800
1374200 0 1 1435438800
1374200 21 1 1435438800
1335291 0 1 1435438800
1335291 21 1 1435438800
1180485 0 1 1435438800
1195111 0 1 1435438800
1152134 0 1 1435438800
1244879 2 1 1435438800
1244879 21 1 1435438800
1244806 0 1 1435438800
1244806 21 1 1435438800
1268450 2 1 1435438800
1268450 21 1 1435438800
1272432 0 1 1435438800
1219814 0 1 1435438800
74811 0 1 1435438800
74811 15 1 1435438800
95863 0 1 1435438800
95863 10 1 1435438800
95863 11 1 1435438800
95863 15 1 1435438800
95863 21 1 1435438800
67591 0 1 1435438800
50235 0 1 1435438800
174789 10 1 1435438800
747790 0 1 1435438800
742895 0 1 1435438800
742895 5 1 1435438800
742895 9 1 1435438800
742895 10 1 1435438800
742895 15 1 1435438800
742895 17 1 1435438800
742895 21 1 1435438800
690976 0 1 1435438800
673197 0 1 1435438800
857094 0 1 1435438800
857094 6 1 1435438800
826208 0 1 1435438800
489048 5 1 1435438800
489048 15 1 1435438800
466505 0 1 1435438800
466505 5 1 1435438800
512318 0 1 1435438800
512318 5 1 1435438800
601505 0 1 1435438800
603581 0 1 1435438800
617375 0 1 1435438800
617375 5 1 1435438800
541543 0 1 1435438800
541543 5 1 1435438800
549346 5 1 1435438800
601505 0 1 1438030800
603581 0 1 1438030800
617375 0 1 1438030800
617375 5 1 1438030800
673197 0 1 1438030800
690976 0 1 1438030800
512318 0 1 1438030800
512318 5 1 1438030800
489048 5 1 1438030800
489048 15 1 1438030800
541543 0 1 1438030800
541543 5 1 1438030800
549346 5 1 1438030800
923943 0 1 1438030800
926558 0 1 1438030800
926558 4 1 1438030800
926558 16 1 1438030800
742895 0 1 1438030800
742895 5 1 1438030800
742895 9 1 1438030800
742895 10 1 1438030800
742895 15 1 1438030800
742895 16 1 1438030800
742895 17 1 1438030800
742895 21 1 1438030800
747790 0 1 1438030800
857094 0 1 1438030800
857094 6 1 1438030800
826208 0 1 1438030800
174789 10 1 1438030800
50235 0 1 1438030800
67591 0 1 1438030800
74811 0 1 1438030800
74811 15 1 1438030800
95863 0 1 1438030800
95863 10 1 1438030800
95863 11 1 1438030800
95863 15 1 1438030800
466505 0 1 1438030800
466505 5 1 1438030800
1121407 2 1 1438030800
1121407 21 1 1438030800
1072424 2 1 1438030800
1072424 20 1 1438030800
1180485 0 1 1438030800
1141156 0 1 1438030800
1141156 9 1 1438030800
1141156 21 1 1438030800
1135824 0 1 1438030800
1139514 0 1 1438030800
1139514 15 1 1438030800
1139514 21 1 1438030800
1152134 0 1 1438030800
996656 0 1 1438030800
953292 0 1 1438030800
976396 0 1 1438030800
965896 0 1 1438030800
967094 0 1 1438030800
1042609 0 1 1438030800
1065445 0 1 1438030800
1011911 0 1 1438030800
1016313 0 1 1438030800
1016313 9 1 1438030800
1016313 10 1 1438030800
1036040 2 1 1438030800
1036040 19 1 1438030800
1036040 20 1 1438030800
1335291 0 1 1438030800
1335291 21 1 1438030800
1315567 0 1 1438030800
1314128 21 1 1438030800
1272432 0 1 1438030800
1268450 2 1 1438030800
1268450 19 1 1438030800
1268450 20 1 1438030800
1268450 21 1 1438030800
1276958 0 1 1438030800
1304553 0 1 1438030800
1298747 0 1 1438030800
1309071 0 1 1438030800
1219814 0 1 1438030800
1244806 0 1 1438030800
1244806 21 1 1438030800
1244879 2 1 1438030800
1244879 21 1 1438030800
1195111 0 1 1438030800
1374200 0 1 1438030800
1374200 21 1 1438030800
926558 0 1 1440709200
926558 4 1 1440709200
926558 16 1 1440709200
923943 0 1 1440709200
857094 0 1 1440709200
857094 6 1 1440709200
826208 0 1 1440709200
996656 0 1 1440709200
1036040 2 1 1440709200
1036040 19 1 1440709200
1036040 20 1 1440709200
1016313 0 1 1440709200
1016313 9 1 1440709200
1016313 10 1 1440709200
1011911 0 1 1440709200
953292 0 1 1440709200
976396 0 1 1440709200
967094 0 1 1440709200
965896 0 1 1440709200
512318 0 1 1440709200
512318 5 1 1440709200
489048 5 1 1440709200
489048 15 1 1440709200
549346 5 1 1440709200
541543 0 1 1440709200
541543 5 1 1440709200
466505 0 1 1440709200
466505 5 1 1440709200
673197 0 1 1440709200
690976 0 1 1440709200
747790 0 1 1440709200
742895 0 1 1440709200
742895 5 1 1440709200
742895 9 1 1440709200
742895 10 1 1440709200
742895 15 1 1440709200
742895 16 1 1440709200
742895 17 1 1440709200
742895 21 1 1440709200
617375 0 1 1440709200
617375 5 1 1440709200
601505 0 1 1440709200
603581 0 1 1440709200
1309071 0 1 1440709200
1314128 0 1 1440709200
1315567 0 1 1440709200
1304553 0 1 1440709200
1298747 0 1 1440709200
1335291 0 1 1440709200
1335291 21 1 1440709200
1244879 2 1 1440709200
1244879 21 1 1440709200
1244806 0 1 1440709200
1244806 21 1 1440709200
1272432 0 1 1440709200
1268450 2 1 1440709200
1268450 19 1 1440709200
1268450 20 1 1440709200
1268450 21 1 1440709200
1276958 0 1 1440709200
1374200 0 1 1440709200
1374200 21 1 1440709200
1139514 0 1 1440709200
1139514 15 1 1440709200
1139514 21 1 1440709200
1135824 0 1 1440709200
1121407 2 1 1440709200
1121407 21 1 1440709200
1042609 0 1 1440709200
1065445 0 1 1440709200
1072424 2 1 1440709200
1195111 0 1 1440709200
1219814 0 1 1440709200
1141156 0 1 1440709200
1141156 9 1 1440709200
1141156 21 1 1440709200
1152134 0 1 1440709200
1180485 0 1 1440709200
174789 10 1 1440709200
50235 0 1 1440709200
95863 0 1 1440709200
95863 10 1 1440709200
95863 11 1 1440709200
95863 15 1 1440709200
74811 0 1 1440709200
74811 15 1 1440709200
67591 0 1 1440709200
541543 0 1 1443387600
541543 5 1 1443387600
512318 0 1 1443387600
512318 5 1 1443387600
601505 0 1 1443387600
603581 0 1 1443387600
549346 5 1 1443387600
422395 2 1 1443387600
422395 5 1 1443387600
422395 15 1 1443387600
422395 16 1 1443387600
422395 19 1 1443387600
422395 20 1 1443387600
422395 21 1 1443387600
489048 5 1 1443387600
489048 15 1 1443387600
466505 0 1 1443387600
466505 5 1 1443387600
923943 0 1 1443387600
926558 0 1 1443387600
926558 4 1 1443387600
926558 16 1 1443387600
617375 0 1 1443387600
617375 5 1 1443387600
857094 0 1 1443387600
857094 6 1 1443387600
826208 0 1 1443387600
174789 10 1 1443387600
50235 0 1 1443387600
95863 0 1 1443387600
95863 10 1 1443387600
95863 11 1 1443387600
95863 15 1 1443387600
74811 0 1 1443387600
74811 15 1 1443387600
67591 0 1 1443387600
1272432 0 1 1443387600
1268450 2 1 1443387600
1268450 21 1 1443387600
1244806 0 1 1443387600
1244806 21 1 1443387600
1244879 2 1 1443387600
1244879 21 1 1443387600
1304553 0 1 1443387600
1298747 0 1 1443387600
1276958 0 1 1443387600
1195111 0 1 1443387600
1219814 0 1 1443387600
747790 0 1 1443387600
742895 0 1 1443387600
742895 5 1 1443387600
742895 9 1 1443387600
742895 10 1 1443387600
742895 15 1 1443387600
742895 16 1 1443387600
742895 17 1 1443387600
742895 21 1 1443387600
690976 0 1 1443387600
673197 0 1 1443387600
1309071 0 1 1443387600
1314128 0 1 1443387600
1314128 21 1 1443387600
1315567 0 1 1443387600
1335291 0 1 1443387600
1335291 21 1 1443387600
1016313 0 1 1443387600
1016313 9 1 1443387600
1016313 10 1 1443387600
1011911 0 1 1443387600
1011911 21 1 1443387600
1036040 2 1 1443387600
1036040 19 1 1443387600
1036040 20 1 1443387600
1036040 21 1 1443387600
1042609 0 1 1443387600
967094 0 1 1443387600
965896 0 1 1443387600
953292 0 1 1443387600
996656 0 1 1443387600
976396 0 1 1443387600
1152134 0 1 1443387600
1121407 2 1 1443387600
